id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
46107192,634203478,2019-12-13,"Chicago, IL",,,,f,West Town,10,13,"['email', 'phone']",t,t,West Town,41.90995,-87.67895,Room in boutique hotel,Private room,4,1 bath,1.0,$180.00,1,28,1,1,28,28,1.0,28.0,t,30,60,90,365,1,0,0,2021-10-11,2021-10-11,4.0,5.0,5.0,4.0,5.0,5.0,4.0,t,10,0,10,0,0.04
1006525377158882793,683834882,2020-03-17,"Chicago, IL",within an hour,100%,97%,t,Logan Square,8,10,"['email', 'phone']",t,t,Logan Square,41.92223,-87.71727,Entire rental unit,Entire home/apt,2,1 bath,1.0,$82.00,2,1125,2,89,3,1125,4.9,1101.9,t,21,51,81,81,129,42,2,2020-05-07,2023-12-05,4.89,4.91,4.91,4.95,5.0,4.83,4.79,f,8,8,0,0,2.93
600622184724170928,47912327,2014-11-20,"Chicago, IL",within a few hours,100%,100%,f,Bucktown,2,2,"['email', 'phone']",t,t,Logan Square,41.92516666558851,-87.67687216136443,Private room in bed and breakfast,Private room,4,1 private bath,1.0,$45.00,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,0,1,0,
24288027,1033509394,2023-05-26,"Los Angeles, CA",within an hour,100%,100%,t,Bronzeville,1,1,"['email', 'phone']",t,t,Grand Boulevard,41.80359,-87.6119,Entire home,Entire home/apt,8,3.5 baths,5.0,$469.00,2,35,2,2,35,35,2.0,35.0,t,25,55,85,173,10,10,1,2023-06-05,2023-11-24,5.0,5.0,5.0,4.9,5.0,4.6,4.6,f,1,1,0,0,1.52
5748576,50986850,2015-01-02,"Chicago, IL",within a day,50%,100%,f,Lincoln Park,1,1,"['email', 'phone', 'work_email']",t,t,Lincoln Park,41.93108,-87.64648,Entire guest suite,Entire home/apt,2,1 bath,1.0,$68.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,25,250,0,0,2016-12-11,2022-10-09,4.98,4.97,5.0,5.0,5.0,4.97,4.9,t,1,1,0,0,2.93
963150679948000136,86607567,2015-09-03,"Chicago, IL",within an hour,100%,100%,t,Sheffield & DePaul,2,4,"['email', 'phone']",t,t,Lincoln Park,41.92768,-87.65207,Entire guest suite,Entire home/apt,2,1 bath,1.0,$129.00,3,365,2,3,1125,1125,3.0,1125.0,t,2,2,2,2,29,18,2,2022-02-15,2023-12-15,4.97,4.93,4.93,4.97,5.0,5.0,4.93,f,2,2,0,0,1.29
569476879862677256,196387195,2016-10-05,"Chicago, IL",within an hour,100%,97%,t,River North,41,47,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89924,-87.62214,Entire serviced apartment,Entire home/apt,4,1 bath,2.0,$107.00,2,1125,2,3,1125,1125,2.1,1125.0,t,0,0,0,0,97,33,2,2021-05-31,2023-12-12,4.82,4.83,4.84,4.83,4.87,4.94,4.67,f,26,26,0,0,3.12
601001913778141298,1031711723,2023-05-21,,within an hour,100%,100%,f,Near North Side,19,20,"['email', 'phone']",t,t,Near North Side,41.90859093997889,-87.63317089920328,Entire rental unit,Entire home/apt,2,1 bath,1.0,$70.00,32,365,32,32,365,365,32.0,365.0,t,26,56,86,261,1,1,1,2023-11-24,2023-11-24,5.0,5.0,4.0,5.0,5.0,5.0,5.0,t,9,9,0,0,1.0
794432943433581906,870210386,2021-12-07,"Chicago, IL",within an hour,99%,99%,f,Near South Side,42,65,"['email', 'phone']",t,f,Near North Side,41.89482,-87.62995,Entire rental unit,Entire home/apt,2,1 bath,1.0,$123.00,2,1125,2,2,1,1125,2.0,109.0,t,20,49,79,304,56,50,6,2022-08-18,2023-12-03,4.73,4.68,4.91,4.73,4.68,4.93,4.68,f,41,36,5,0,3.44
36630764,91525239,2015-10-04,"Chicago, IL",within an hour,100%,100%,f,Bucktown,1,1,"['email', 'phone']",t,t,Logan Square,41.9175925,-87.6750904,Entire loft,Entire home/apt,5,1.5 baths,2.0,$152.00,2,1125,2,3,1125,1125,2.3,1125.0,t,20,50,80,355,141,14,2,2016-07-24,2023-12-08,4.98,4.95,4.96,4.99,4.99,4.93,4.91,f,1,1,0,0,1.56
810982729692636164,395591254,2018-06-24,"Chicago, IL",,,,f,Uptown,1,1,"['email', 'phone']",t,t,Uptown,41.95818,-87.65246,Entire rental unit,Entire home/apt,3,1 bath,2.0,$75.00,32,1125,32,32,1125,1125,32.0,1125.0,t,0,0,0,0,120,0,0,2018-07-07,2020-01-12,4.93,4.91,4.94,4.93,4.96,4.88,4.83,t,1,1,0,0,1.81
548021451876061128,163768619,2016-07-05,,within an hour,100%,100%,t,Lincoln Park,2,2,"['email', 'phone', 'work_email']",t,t,Lincoln Park,41.92313,-87.64086,Private room in rental unit,Private room,2,1 shared bath,1.0,$38.00,1,28,2,2,1125,1125,2.0,1125.0,t,8,38,68,158,173,29,2,2016-07-16,2023-12-02,4.66,4.84,4.57,4.89,4.88,4.95,4.7,t,2,0,2,0,1.91
53512168,222125407,2017-01-12,,within an hour,99%,100%,t,Lincoln Park,24,26,"['email', 'phone']",t,t,Lincoln Park,41.9256706237793,-87.66986083984375,Entire rental unit,Entire home/apt,4,1 bath,2.0,$84.00,2,30,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,124,51,1,2021-10-30,2023-11-27,4.81,4.91,4.79,4.9,4.94,4.8,4.66,t,22,22,0,0,4.77
25894475,804994682,2021-05-20,"Chicago, IL",within an hour,100%,99%,t,Near South Side,4,4,"['email', 'phone']",t,t,Near South Side,41.86126557699777,-87.62479911375621,Entire condo,Entire home/apt,4,2 baths,3.0,$223.00,2,365,2,3,365,365,2.1,365.0,t,0,0,0,0,44,44,5,2023-04-15,2023-12-15,4.87,4.89,4.85,4.85,4.98,4.91,4.83,t,4,3,1,0,5.32
612332720040556350,870244070,2021-12-07,,within an hour,86%,94%,f,Austin,1,1,['phone'],t,t,Austin,41.87503,-87.74686,Entire condo,Entire home/apt,6,1 bath,3.0,$130.00,1,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,21,9,1,2022-04-10,2023-11-26,4.64,4.77,4.95,4.82,4.82,3.5,4.5,f,1,1,0,0,1.02
9908933,21384067,2013-12-18,"Connecticut, United States",,,100%,f,Gold Coast,1,4,"['email', 'phone']",t,t,Near North Side,41.90487,-87.62747,Entire rental unit,Entire home/apt,7,1 bath,3.0,$225.00,32,1125,32,32,1125,1125,32.0,1125.0,t,28,58,88,178,96,0,0,2014-12-07,2022-06-06,4.6,4.73,4.24,4.77,4.81,4.88,4.59,f,1,1,0,0,0.87
30820481,454764995,2018-11-25,"Chicago, IL",,,,f,Kenwood,1,2,['email'],t,t,Kenwood,41.81015,-87.60275,Entire rental unit,Entire home/apt,4,1 bath,1.0,$125.00,32,90,32,32,1125,1125,32.0,1125.0,t,30,60,90,365,25,0,0,2021-09-06,2022-06-05,4.96,4.84,4.92,4.92,5.0,4.88,4.88,f,1,1,0,0,0.9
5320006,4216226,2012-04-10,"Chicago, IL",within an hour,100%,97%,t,Uptown,1,3,"['email', 'phone', 'work_email']",t,t,Uptown,41.97041274184106,-87.65758763998747,Private room in condo,Private room,2,1 private bath,1.0,$61.00,27,100,27,27,1125,1125,27.0,1125.0,t,0,1,1,1,27,25,1,2022-12-04,2023-11-22,5.0,5.0,4.96,5.0,5.0,4.93,5.0,f,1,0,1,0,2.13
6855475,112540479,2016-01-26,"Chicago, IL",within a few hours,100%,80%,f,West Loop,1,2,"['email', 'phone', 'work_email']",t,f,Near West Side,41.88802,-87.64552,Entire condo,Entire home/apt,4,2 baths,3.0,$115.00,32,365,32,32,365,365,32.0,365.0,t,0,15,45,223,4,0,0,2021-11-27,2022-09-01,4.75,4.75,4.0,4.75,5.0,5.0,4.75,f,1,1,0,0,0.16
1810118,871541415,2021-12-12,"Chicago, IL",within an hour,100%,87%,t,Lincoln Square,8,9,"['email', 'phone']",t,t,Rogers Park,42.00765,-87.66817,Entire rental unit,Entire home/apt,2,1 bath,1.0,$56.00,1,30,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,52,35,2,2022-05-01,2023-11-26,4.87,4.87,4.77,4.81,4.96,4.94,4.75,f,8,8,0,0,2.61
27732402,117737611,2016-02-15,"Chicago, IL",within an hour,100%,97%,t,,1,4,"['email', 'phone', 'work_email']",t,f,Lake View,41.94259,-87.6487,Entire rental unit,Entire home/apt,10,1 bath,4.0,$159.00,2,40,2,2,40,40,2.0,40.0,t,0,0,0,0,178,28,0,2018-08-23,2023-11-05,4.69,4.79,4.65,4.93,4.87,4.88,4.74,f,1,1,0,0,2.75
997793881846593996,730180043,2020-08-30,"Chicago, IL",within an hour,100%,94%,t,Chicago Lawn,1,1,"['email', 'phone']",t,t,Chicago Lawn,41.77668,-87.69703,Entire guest suite,Entire home/apt,4,Half-bath,2.0,$94.00,1,8,2,2,8,8,2.0,8.0,t,29,59,89,364,48,7,0,2020-10-04,2023-11-01,4.52,4.54,4.46,4.75,4.81,4.23,4.33,f,1,1,0,0,1.23
11436765,451478879,2018-11-14,"Chicago, IL",within an hour,100%,96%,t,West Town,5,5,"['email', 'phone']",t,t,West Town,41.90064,-87.69738,Entire rental unit,Entire home/apt,10,3 baths,4.0,$206.00,3,365,3,3,365,365,3.0,365.0,t,0,0,0,0,18,17,0,2022-12-13,2023-11-06,5.0,5.0,5.0,4.89,5.0,4.89,4.84,f,1,1,0,0,1.46
54113319,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Lake View,41.9404106,-87.64149839999999,Entire rental unit,Entire home/apt,2,1 bath,1.0,$137.00,32,1125,32,366,1125,1125,353.4,1125.0,t,0,26,56,331,2,1,1,2022-03-26,2023-11-30,5.0,5.0,4.0,3.5,4.5,5.0,4.5,f,643,643,0,0,0.09
54359408,50276775,2014-12-23,,within an hour,100%,97%,f,Clearwater Beach,1141,2346,"['email', 'phone']",t,t,Near North Side,41.89364,-87.62065,Room in hotel,Private room,4,1 bath,1.0,$222.00,1,365,1,1,1,999,1.0,829.2,t,22,47,69,222,0,0,0,,,,,,,,,,t,58,0,58,0,
692059645530733795,206276310,2016-11-09,"Chicago, IL",within an hour,100%,100%,f,Woodlawn,1,1,"['email', 'phone']",t,f,Woodlawn,41.77897,-87.60938,Entire rental unit,Entire home/apt,2,1 bath,1.0,$95.00,1,365,2,2,365,365,2.0,365.0,t,30,60,90,270,6,6,1,2023-10-08,2023-11-19,5.0,5.0,5.0,5.0,5.0,4.83,5.0,t,1,1,0,0,2.5
889022995844018903,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.9089458,-87.6504842,Entire rental unit,Entire home/apt,2,1 bath,1.0,$110.00,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,0,107,0,0,0,,,,,,,,,,f,643,643,0,0,
25892484,1003999175,2023-02-20,,within an hour,100%,99%,f,East Colorado Springs,3147,3995,"['email', 'phone']",t,t,Near North Side,41.890418692368016,-87.62589921906006,Room in hotel,Private room,4,1 bath,2.0,$399.00,1,1125,1,4,1,1125,1.0,455.9,t,30,57,87,349,0,0,0,,,,,,,,,,t,35,1,34,0,
850226601621268113,34810875,2014-06-29,"Chicago, IL",,,100%,t,Rogers Park,3,4,"['email', 'phone', 'work_email']",t,t,Rogers Park,41.99986,-87.66977,Private room in condo,Private room,2,1 private bath,1.0,$75.00,30,500,30,30,1125,1125,30.0,1125.0,t,15,45,75,165,2,0,0,2019-10-20,2022-08-31,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,3,1,2,0,0.04
852898501736077137,243439855,2017-03-20,United States,within an hour,95%,99%,f,Picadome,1670,2754,"['email', 'phone']",t,t,Grand Boulevard,41.81737,-87.60894,Entire rental unit,Entire home/apt,6,1 bath,3.0,$101.00,32,1125,32,32,1125,1125,32.0,1125.0,t,29,59,89,364,2,2,1,2023-08-28,2023-12-04,4.5,4.0,3.0,3.0,3.5,4.5,4.5,t,51,51,0,0,0.53
615872996222019546,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.8849796,-87.6611185,Entire rental unit,Entire home/apt,2,1 bath,1.0,$94.00,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,643,643,0,0,
27458041,141127031,2016-05-05,"Oakland, CA",within an hour,100%,100%,f,Humboldt Park,1,2,"['email', 'phone', 'work_email']",t,t,West Town,41.9061,-87.68924,Entire condo,Entire home/apt,4,2 baths,2.0,$122.00,2,31,2,3,1125,1125,2.3,1125.0,t,14,14,31,31,189,24,1,2018-06-20,2023-11-20,4.76,4.85,4.44,4.74,4.83,4.83,4.69,f,1,1,0,0,2.82
34890754,341102243,2018-01-29,"Chicago, IL",within an hour,100%,99%,f,Uptown,22,22,"['email', 'phone']",t,t,Lake View,41.9551526,-87.6694809,Entire rental unit,Entire home/apt,2,1 bath,1.0,$66.00,32,365,32,32,365,365,32.0,365.0,t,0,0,7,282,2,0,0,2022-09-11,2022-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,22,22,0,0,0.13
935806614159680753,349584227,2018-02-22,,within an hour,100%,98%,f,North Beach,2641,8868,"['email', 'phone']",t,t,Near North Side,41.891699170833895,-87.63084713181196,Room in hotel,Private room,4,1 bath,2.0,$103.00,2,365,1,1,999,999,1.0,999.0,t,25,55,85,333,9,9,7,2023-06-16,2023-12-17,5.0,5.0,5.0,5.0,5.0,5.0,4.89,t,30,0,30,0,1.45
33948525,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8860812,-87.63422229999998,Entire rental unit,Entire home/apt,2,1 bath,1.0,$99.00,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,2,0,0,2022-03-24,2022-09-30,4.0,5.0,4.0,5.0,4.5,5.0,4.0,f,643,643,0,0,0.09
7975015,50148318,2014-12-21,"Chicago, IL",within an hour,100%,99%,t,Logan Square,5,5,"['email', 'phone']",t,f,Logan Square,41.92363,-87.69585,Entire rental unit,Entire home/apt,2,1 bath,1.0,$86.00,2,325,2,2,325,325,2.0,325.0,t,0,0,0,0,53,35,1,2022-09-11,2023-11-19,4.87,4.91,4.89,4.89,4.94,4.93,4.78,f,5,3,2,0,3.43
1013921986968421847,51011679,2015-01-02,"Chicago, IL",within an hour,100%,98%,t,Logan Square,3,4,"['email', 'phone']",t,t,Logan Square,41.93028,-87.6994,Entire home,Entire home/apt,8,2.5 baths,4.0,$464.00,2,365,2,2,365,365,2.0,365.0,t,0,0,0,0,27,15,1,2022-09-05,2023-11-19,5.0,5.0,5.0,4.96,5.0,5.0,4.89,t,3,3,0,0,1.72
27168613,508194138,2019-04-08,"Carol Stream, IL",within an hour,100%,99%,t,Avondale,1,1,['phone'],t,t,Avondale,41.93447,-87.72125,Entire rental unit,Entire home/apt,6,2 baths,3.0,$150.00,3,21,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,45,44,2,2022-12-11,2023-11-26,4.91,4.98,4.98,4.96,4.96,4.63,4.89,f,1,1,0,0,3.62
744956512166164522,914876535,2022-05-04,,within an hour,100%,,f,Woodlawn,37,37,"['email', 'phone']",t,t,Woodlawn,41.783649510496936,-87.5946146944879,Private room in bed and breakfast,Private room,1,0 baths,1.0,$42.00,32,365,32,32,365,365,32.0,365.0,t,0,0,0,199,0,0,0,,,,,,,,,,f,37,1,36,0,
38351514,71960967,2015-06-16,"Chicago, IL",within an hour,100%,100%,f,Gold Coast,2,2,"['email', 'phone']",t,t,Hyde Park,41.78926318695896,-87.58786270383591,Entire rental unit,Entire home/apt,3,1 bath,2.0,$50.00,32,180,32,32,180,180,32.0,180.0,t,30,39,47,322,0,0,0,,,,,,,,,,f,2,2,0,0,
42035664,341102243,2018-01-29,"Chicago, IL",within an hour,100%,99%,f,Uptown,22,22,"['email', 'phone']",t,t,Uptown,41.95534,-87.65138,Entire rental unit,Entire home/apt,3,1 bath,1.0,$55.00,1,365,2,2,365,365,2.0,365.0,t,1,31,61,236,1,1,1,2023-12-16,2023-12-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,22,22,0,0,1.0
644753978447826060,1002743598,2023-02-16,,within a few hours,100%,80%,f,West Loop,23,26,"['email', 'phone']",t,t,Near West Side,41.8882948,-87.6462779,Entire serviced apartment,Entire home/apt,3,1 bath,1.0,$165.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,23,22,1,0,
30771810,1086229939,2023-10-23,"Chicago, IL",within an hour,100%,100%,f,Roscoe Village,1,1,"['email', 'phone']",t,t,North Center,41.93977887031977,-87.6778914305457,Entire rental unit,Entire home/apt,4,1 bath,3.0,$108.00,3,365,2,3,365,365,2.7,365.0,t,24,54,84,264,0,0,0,,,,,,,,,,f,1,1,0,0,
54386874,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.886064,-87.624718,Entire rental unit,Entire home/apt,2,1 bath,1.0,$126.00,32,1125,32,366,1125,1125,350.4,1125.0,t,0,22,52,327,2,0,0,2020-10-19,2021-02-18,4.5,5.0,5.0,5.0,4.0,4.5,4.5,f,643,643,0,0,0.05
552194688302069147,135956318,2016-04-19,"Sarasota, FL",within an hour,100%,96%,t,Woodlawn,3,4,"['email', 'phone']",t,t,Woodlawn,41.77643410674551,-87.60357019792808,Entire home,Entire home/apt,10,2.5 baths,3.0,$163.00,3,28,2,3,1125,1125,2.0,1125.0,t,0,0,0,0,28,28,3,2023-06-04,2023-12-03,4.93,4.9,4.9,4.9,4.93,4.62,4.69,t,1,1,0,0,4.24
650582327842639276,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,West Town,41.8958899,-87.6658611,Entire rental unit,Entire home/apt,4,1 bath,2.0,$134.00,32,1125,32,366,1125,1125,351.9,1125.0,t,0,15,45,320,1,1,0,2023-07-05,2023-07-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,643,643,0,0,0.18
50633147,439955755,2018-10-10,,within an hour,100%,99%,t,Bridgeport,5,5,"['email', 'phone']",t,t,Bridgeport,41.84547,-87.64532,Entire serviced apartment,Entire home/apt,8,2 baths,5.0,$163.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,154,19,1,2018-11-11,2023-12-10,4.81,4.89,4.94,4.82,4.92,4.74,4.79,f,5,5,0,0,2.48
4365466,110399119,2016-01-18,"Chicago, IL",within an hour,100%,0%,f,Streeterville,11,31,"['email', 'phone']",t,f,Near North Side,41.89972,-87.6224,Entire rental unit,Entire home/apt,4,2 baths,2.0,$210.00,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,365,3,0,0,2020-03-15,2021-08-03,4.0,4.0,3.67,4.0,4.33,4.67,3.33,f,11,11,0,0,0.07
53186306,1003999175,2023-02-20,,within an hour,100%,99%,f,East Colorado Springs,3147,3995,"['email', 'phone']",t,t,Loop,41.88702097482835,-87.62681989440522,Room in hotel,Private room,3,1 bath,1.0,$399.00,1,1125,1,4,1,1125,1.1,573.4,t,30,60,90,358,0,0,0,,,,,,,,,,t,35,1,34,0,
6133986,7686842,2012-10-11,"Chicago, IL",within an hour,100%,100%,t,River North,4,4,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89616,-87.62681,Entire rental unit,Entire home/apt,2,1 bath,1.0,$98.00,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,285,20,0,0,2017-09-02,2022-08-31,4.7,4.7,4.6,4.9,5.0,5.0,4.6,f,3,3,0,0,0.26
991358023776720295,1914155,2011-08-11,"Chicago, IL",,,,f,Andersonville,1,1,"['email', 'phone']",t,t,Edgewater,41.97947,-87.6709,Entire rental unit,Entire home/apt,4,1 bath,5.0,$175.00,32,1125,32,32,1125,1125,32.0,1125.0,t,0,0,0,0,27,0,0,2016-05-15,2019-10-20,4.96,4.93,5.0,5.0,5.0,5.0,4.78,f,1,1,0,0,0.29
968139779528332197,725920442,2020-08-17,,within an hour,100%,100%,f,Dunning,1,1,['phone'],t,t,Dunning,41.9482442,-87.79952159999999,Entire rental unit,Entire home/apt,6,1 bath,4.0,$65.00,1,365,2,2,365,365,2.0,365.0,t,12,37,63,230,1,1,1,2023-12-11,2023-12-11,4.0,3.0,4.0,5.0,4.0,4.0,4.0,t,1,1,0,0,1.0
27466584,1013298171,2023-03-22,"Atlanta, GA",within an hour,100%,98%,t,Hammond Park,4,5,"['email', 'phone']",t,t,Brighton Park,41.8187087137233,-87.70138982724788,Entire rental unit,Entire home/apt,4,1 bath,1.0,$68.00,1,120,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,9,9,1,2023-08-06,2023-11-25,4.9,5.0,5.0,5.0,5.0,4.6,4.9,t,1,1,0,0,2.0
38950182,1018339583,2023-04-08,"Chicago, IL",within an hour,100%,87%,t,Magnolia Glen,1,1,"['email', 'phone']",t,t,Edgewater,41.99128367959612,-87.66519778316565,Entire rental unit,Entire home/apt,4,1 bath,2.0,$93.00,2,25,2,5,25,25,4.7,25.0,t,22,52,66,66,25,25,2,2023-05-05,2023-11-27,4.96,5.0,4.96,4.96,5.0,5.0,4.92,f,1,1,0,0,3.29
964826062062035798,521616514,2019-05-09,United Kingdom,within an hour,100%,99%,t,Gold Coast,8,9,"['email', 'phone', 'work_email']",t,t,Near North Side,41.90033,-87.62491,Entire condo,Entire home/apt,4,1 bath,2.0,$72.00,2,1125,2,2,1125,1125,2.0,1125.0,t,22,52,82,357,155,46,2,2020-02-17,2023-12-14,4.66,4.79,4.66,4.89,4.7,4.95,4.72,f,2,2,0,0,3.32
20070634,30898943,2014-05-13,"Chicago, IL",within an hour,100%,94%,t,West Town,1,1,"['email', 'phone', 'work_email']",t,t,West Town,41.91264,-87.69831,Entire condo,Entire home/apt,10,2.5 baths,4.0,$253.00,3,365,3,3,365,365,3.0,365.0,t,16,46,76,213,60,22,2,2021-09-21,2023-12-10,4.8,4.83,4.8,4.9,4.9,4.92,4.8,f,1,1,0,0,2.2
705787115320285408,664658483,2020-01-31,"Chicago, IL",within an hour,100%,98%,t,Irving Park,4,4,"['email', 'phone']",t,t,Irving Park,41.94888,-87.70593,Entire rental unit,Entire home/apt,8,1 bath,4.0,$93.00,2,90,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,142,42,2,2021-05-19,2023-11-27,4.87,4.88,4.85,4.94,4.97,4.84,4.82,f,4,4,0,0,4.51
992586867429228073,10651850,2013-03-04,"Chicago, IL",within an hour,100%,96%,f,West Town/Noble Square,4,5,"['email', 'phone']",t,t,West Town,41.894903,-87.666413,Entire rental unit,Entire home/apt,4,1 bath,2.0,$59.00,1,365,2,5,2,1125,3.1,67.8,t,20,50,80,352,291,36,1,2016-03-27,2023-11-27,4.64,4.71,4.73,4.95,4.91,4.73,4.61,t,4,4,0,0,3.09
986150561562100137,851741259,2021-10-04,,,,100%,f,Little Italy,1,2,['phone'],f,t,Lower West Side,41.85986,-87.64495,Entire townhouse,Entire home/apt,8,2.5 baths,6.0,$751.00,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,365,1,1,0,2023-06-24,2023-06-24,3.0,1.0,4.0,4.0,5.0,5.0,3.0,f,1,1,0,0,0.17
888940147843284895,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.8849811,-87.66407509999999,Entire rental unit,Entire home/apt,2,1 bath,1.0,$134.00,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,14,289,0,0,0,,,,,,,,,,f,643,643,0,0,
51269869,346610558,2018-02-14,"Chicago, IL",within an hour,100%,94%,f,Irving Park,7,17,"['email', 'phone']",t,t,West Town,41.89659,-87.69515,Entire home,Entire home/apt,8,3 baths,4.0,$458.00,2,365,2,3,1125,1125,2.3,1125.0,t,27,57,87,351,37,13,1,2021-10-24,2023-12-03,4.62,4.65,4.62,4.73,4.51,4.86,4.54,f,6,5,1,0,1.41
725326694509362182,978266243,2022-11-25,,,,100%,f,Bronzeville,1,1,"['email', 'phone']",t,t,Grand Boulevard,41.80819,-87.62409,Entire rental unit,Entire home/apt,6,2 baths,3.0,$175.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,1,1,0,2023-08-21,2023-08-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.25
942711376335581194,114775867,2016-02-04,"Chicago, IL",within an hour,90%,99%,f,River North,20,24,"['email', 'phone']",t,t,Near North Side,41.89312,-87.62759,Private room in hostel,Private room,4,1 bath,4.0,$109.00,1,365,2,4,14,14,2.0,14.0,t,28,58,88,363,8,8,4,2023-07-01,2023-12-03,4.75,4.88,4.63,5.0,4.75,5.0,5.0,t,20,0,1,0,1.4
39203774,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.891468,-87.614749,Entire rental unit,Entire home/apt,2,1 bath,1.0,$142.00,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,0,247,1,0,0,2022-04-16,2022-04-16,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,643,643,0,0,0.05
25108100,321588147,2017-11-30,"Chicago, IL",within an hour,100%,99%,f,,1,3,"['email', 'phone']",t,t,Portage Park,41.95565,-87.77319,Entire rental unit,Entire home/apt,8,1 bath,3.0,$92.00,1,10,2,2,10,10,2.0,10.0,t,18,48,78,162,296,36,1,2018-03-18,2023-11-25,4.42,4.58,4.22,4.76,4.74,4.68,4.58,f,1,1,0,0,4.22
13509392,354377047,2018-03-07,"Chicago, IL",within an hour,100%,91%,f,River North,59,66,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,2,1 bath,1.0,$195.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,t,58,58,0,0,
54232255,547182719,2019-07-04,"Chicago, IL",within an hour,99%,99%,f,Ravenswood,17,19,"['email', 'phone']",t,t,Uptown,41.97012,-87.66138,Entire rental unit,Entire home/apt,2,1 bath,1.0,$64.00,1,1125,2,30,1125,1125,6.8,1125.0,t,17,47,61,61,113,52,2,2021-09-26,2023-12-07,4.81,4.84,4.81,4.91,4.94,4.82,4.63,t,16,16,0,0,4.16
52923780,276398978,2017-07-02,United States,within an hour,100%,94%,t,East Pilsen,1,3,"['email', 'phone']",t,t,Lower West Side,41.85805,-87.64188,Entire guest suite,Entire home/apt,2,1 bath,1.0,$100.00,1,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,90,111,27,0,2020-08-10,2023-10-09,4.93,4.96,4.97,4.94,4.95,4.77,4.84,f,1,1,0,0,2.72
